firm_id,year,EBIT,Total Current Liabilities,CapitalEmployed,NetIncome,Total Assets,SIZE,Total Liabilities,LEVERAGE,ROCE,Close,High,Low,Daily Avg. Value (M.Baht),ROE,ROA,EBIT Margin,D/E Ratio,ESG,ES,SS,GS,ESG.1
SSSC,2020,99.93,353.74,2944.3900000000003,3479.59,3298.13,8.10111092017166,453.99,0.1376507293526938,0.03393911811954259,2.34,2.38,1.43,0.19,2.64,2.9,2.87,0.16,3,3.33,3.12,2.76,3.05
SSSC,2021,302.08,1123.65,3113.02,4706.71,4236.67,8.35153286229714,1223.04,0.2886795525731293,0.09703760335622642,2.86,3.68,2.22,0.7,8.03,8.02,6.42,0.41,3,3.03,2.99,2.89,2.96
SSSC,2022,289.83,1205.28,3184.16,5549.55,4389.44,8.38695693529004,1305.89,0.2975071990960123,0.09102243605848952,3.06,3.56,2.54,0.63,7.17,6.72,5.22,0.42,3,3.05,2.73,2.58,2.78
SSSC,2023,353.03,556.43,3333.4700000000003,5415.67,3889.9,8.26613872934118,657.21,0.16895292938121803,0.10590465790902572,2.94,3.18,2.74,0.2,8.44,8.53,6.52,0.2,2,1.89,2.1,2.0,1.99
SSSC,2024,270.03,502.78,3391.3599999999997,4998.45,3894.14,8.26722813803367,600.9,0.15430878191333644,0.07962292413662955,2.02,3.18,2.0,0.34,6.26,6.94,5.4,0.18,3,2.98,2.65,3.27,3.01
STA,2020,17754.98,32420.37,60696.850000000006,75879.46,93117.22,11.4416144085677,39720.3,0.4265623479738764,0.2925189692710577,26.5,36.0,9.0,738.23,30.65,23.45,23.4,0.74,3,3.09,3.36,2.73,3.01
STA,2021,29547.19,30810.15,83716.94,118810.58,114527.09,11.6485666678789,49478.5,0.4320244232172493,0.35294159103283035,31.0,56.75,25.5,961.45,37.41,28.46,24.87,0.76,3,2.49,2.86,3.46,2.97
STA,2022,7389.48,14462.52,102621.25,111140.66,117083.77,11.6706449404923,47897.47,0.40908718603782573,0.07200730842783536,21.1,32.5,17.7,161.4,9.78,6.38,6.65,0.69,3,2.6,3.06,3.15,2.93
STA,2023,894.75,14765.74,96971.76,85140.6,111737.5,11.6239076493961,43591.22,0.3901216690905023,0.009226913072424384,16.1,26.0,12.1,114.7,-0.85,0.78,1.05,0.64,5,5.0,5.0,5.0,5.0
STA,2024,4064.76,39760.24,91447.52000000002,115487.86,131207.76,11.7845373000845,61512.52,0.4688176979776196,0.044449100423937134,18.1,25.75,15.3,272.83,3.29,3.35,3.52,0.88,5,5.0,4.92,4.8,4.9
STGT,2020,16088.62,5825.26,37468.15,30692.41,43293.41,10.6757557084125,11595.91,0.26784469045057896,0.42939456578453966,38.0,47.25,27.63,2094.3,79.78,56.94,52.42,0.37,1,1.0,1.18,1.26,1.15
STGT,2021,26003.98,5646.44,45656.38,48019.8,51302.82,10.8455010004082,13089.7,0.25514581849496776,0.5695585151516612,30.25,49.0,26.5,916.35,67.81,54.98,54.15,0.34,3,3.01,2.86,2.67,2.84
STGT,2022,2070.34,4407.21,44121.32,23674.98,48528.53,10.7899071513985,11717.83,0.24146270245564827,0.04692380010389535,10.0,30.75,8.65,226.91,4.4,4.15,8.74,0.32,3,3.1,3.26,3.27,3.21
STGT,2023,476.87,4417.72,42164.409999999996,20254.47,46582.13,10.748972270173,9745.16,0.209203829880686,0.011309775234611371,6.7,12.0,5.7,53.34,0.41,1.0,2.35,0.26,5,4.84,4.6,5.0,4.84
STGT,2024,1371.43,7509.28,41409.65,25946.97,48918.93,10.797919717117,10397.42,0.21254389660607867,0.03311860882668653,9.85,13.3,6.7,78.95,2.64,2.87,5.29,0.27,5,4.77,5.0,5.0,4.92
SUN,2020,213.62,240.98,1052.04,2617.77,1293.02,7.16473584655632,270.99,0.20957912483952298,0.20305311585110833,2.3,2.63,0.65,7.09,20.6,16.21,8.16,0.27,1,1.06,1.58,1.0,1.17
SUN,2021,243.78,263.36,1190.1999999999998,2987.78,1453.56,7.28177099881671,311.23,0.2141156883788767,0.20482271887077805,5.37,8.5,2.3,73.61,19.3,17.75,8.16,0.27,1,1.0,1.0,1.0,1.0
SUN,2022,153.13,304.13,1206.8200000000002,2949.41,1510.95,7.3204938710568,372.48,0.24652040107217313,0.12688719113040883,3.58,5.79,3.42,10.91,10.97,10.33,5.19,0.33,1,1.12,1.0,1.18,1.11
SUN,2023,411.16,500.46,1477.7,3706.1,1978.16,7.58992239869892,611.31,0.3090296032676831,0.2782432158083508,4.0,5.92,2.92,17.94,28.53,23.57,11.09,0.45,1,1.0,1.15,1.0,1.04
SUN,2024,360.24,470.37,1485.48,3528.88,1955.85,7.57858016053759,570.28,0.29157655239409974,0.24250747233217546,3.86,5.4,3.54,16.95,21.36,18.31,10.21,0.41,2,2.31,2.05,2.14,2.18
SUTHA,2020,245.26,795.55,1420.74,1293.57,2216.29,7.7035899057309,1605.84,0.7245622188432019,0.17262834860706391,3.93,4.26,0.99,0.15,37.77,13.79,18.96,2.63,1,1.14,1.11,1.0,1.08
SUTHA,2021,87.97,1183.6,1049.29,1191.89,2232.89,7.71105198954304,1607.1,0.7197398886644663,0.08383764259642235,4.26,6.3,3.83,0.97,8.29,3.95,7.38,2.57,1,1.08,1.15,1.25,1.17
SUTHA,2022,89.46,1142.65,1058.08,1486.07,2200.73,7.69654440248874,1482.56,0.6736673740077156,0.08454937244820808,3.95,6.59,3.63,18.38,13.3,4.04,6.02,2.06,1,1.29,1.19,1.0,1.15
SUTHA,2023,101.86,886.75,1326.92,1443.97,2213.67,7.70240705066879,1202.28,0.5431161826288471,0.07676423597503994,2.34,4.7,1.9,0.81,5.34,4.61,7.05,1.19,3,3.5,3.33,3.17,3.33
SUTHA,2024,117.48,924.51,1248.7299999999998,1363.07,2173.24,7.68397442054515,1160.27,0.5338894921867811,0.09407958485821596,2.7,3.3,2.34,0.06,6.13,5.36,8.62,1.15,2,2.3,2.12,2.19,2.21
SVOA,2020,220.21,3592.21,2393.3199999999997,7829.82,5985.53,8.69710016879146,3707.52,0.6194138196617509,0.09201026189560946,1.18,1.59,0.55,9.14,6.1,4.06,2.81,1.63,1,1.0,1.0,1.0,1.0
SVOA,2021,255.02,3337.75,2499.01,8748.47,5836.76,8.6719311273463,3445.66,0.5903377901438469,0.10204841117082364,2.9,3.32,1.17,65.15,6.85,4.31,2.92,1.44,1,1.0,1.2,1.17,1.12
SVOA,2022,202.87,3649.24,2569.7200000000003,7221.64,6218.96,8.73535796918096,3734.71,0.6005361024994533,0.07894634434880064,2.48,4.74,2.32,101.71,5.59,3.37,2.81,1.5,1,1.0,1.57,1.08,1.17
SVOA,2023,218.37,4037.21,2598.84,9275.18,6636.05,8.80027218594138,4109.9,0.6193292696709638,0.08402595003924827,1.92,2.74,1.78,1.78,4.37,3.4,2.35,1.63,1,1.01,1.0,1.0,1.0
SVOA,2024,149.97,4448.53,2774.9400000000005,8526.0,7223.47,8.88509072584944,4712.87,0.6524385094698254,0.05404441177106531,1.19,2.16,1.13,0.69,1.0,2.16,1.76,1.88,4,4.16,3.71,3.7,3.86
SYMC,2020,175.34,795.72,3434.2,1321.54,4229.92,8.34993835933193,1797.57,0.4249654839807845,0.051057014734144784,4.3,5.1,1.43,0.3,3.98,4.27,13.27,0.74,1,1.0,1.33,1.0,1.08
SYMC,2021,221.45,891.14,3171.1800000000003,1525.18,4062.32,8.30950951796407,1518.1,0.3737027117509206,0.06983204989940651,7.45,8.55,4.28,0.6,5.17,5.34,14.52,0.6,1,1.06,1.0,1.1,1.06
SYMC,2022,242.69,828.42,3496.34,1699.01,4324.76,8.3721119264968,1640.38,0.37929966055919867,0.06941258573250884,6.15,9.2,5.55,0.81,6.2,5.79,14.28,0.61,1,1.0,1.0,1.0,1.0
SYMC,2023,350.49,737.46,3507.3900000000003,2016.4,4244.85,8.35346176243208,1336.31,0.31480735479463345,0.09992900703942247,7.8,10.4,4.66,5.04,9.46,8.18,17.38,0.46,1,1.0,1.25,1.03,1.07
SYMC,2024,288.91,958.44,3524.68,2057.37,4483.12,8.40807451158661,1432.25,0.31947616838273346,0.08196772472962086,8.25,10.3,6.5,8.93,6.9,6.62,14.04,0.47,2,1.58,1.84,1.92,1.78
SYNEX,2020,803.75,5324.47,3560.37,32244.44,8884.84,9.09210173254816,5414.09,0.6093626897051607,0.22574900923218655,15.0,17.5,3.6,43.95,19.21,7.95,2.49,1.56,3,2.72,2.97,3.2,2.97
SYNEX,2021,1062.29,7256.27,4030.5599999999995,37160.08,11286.83,9.33139183826693,7345.84,0.6508328733577099,0.26355890992814895,36.5,36.5,14.6,144.1,23.26,10.53,2.86,1.86,3,2.59,3.1,2.91,2.85
SYNEX,2022,1057.44,8352.22,4893.17,39141.71,13245.39,9.49140484634628,9140.6,0.6900967053442746,0.2161053059672973,16.4,37.0,14.5,67.82,20.34,8.62,2.7,2.23,3,2.71,3.06,2.9,2.87
SYNEX,2023,791.51,9165.35,4651.43,36618.26,13816.78,9.53363907451549,9737.87,0.7047857749779616,0.17016487402798708,10.4,17.6,8.9,12.8,12.56,5.85,2.16,2.39,3,3.32,3.21,3.22,3.25
SYNEX,2024,937.43,9852.36,4786.959999999999,41990.78,14639.32,9.59146633834912,10188.33,0.6959565061765164,0.19582992128616075,15.4,16.7,9.7,20.86,14.74,6.59,2.23,2.29,4,3.72,3.87,4.1,3.91
TASCO,2020,4485.71,5918.44,15416.02,26290.99,21334.46,9.96807888477916,6313.82,0.2959446829214332,0.29097717828596487,17.5,29.0,14.3,489.12,25.43,19.25,17.06,0.42,3,3.79,3.15,3.09,3.35
TASCO,2021,3123.5,7900.09,16900.81,27209.87,24800.9,10.1186352218171,8863.62,0.35739106242112184,0.18481362727585243,18.1,22.3,17.3,330.41,14.7,13.54,11.48,0.56,1,1.15,1.0,1.14,1.11
TASCO,2022,3233.48,8526.28,17730.9,33638.39,26257.18,10.1756947544284,9464.99,0.3604724498213441,0.18236412139259708,16.9,18.7,15.5,71.08,14.98,12.67,9.61,0.56,1,1.06,1.22,1.0,1.08
TASCO,2023,3051.64,5941.57,17722.52,31294.31,23664.09,10.0717139881887,6762.02,0.2857502654866509,0.17218995944143384,16.4,21.0,15.6,96.54,14.16,12.23,9.75,0.4,1,1.0,1.18,1.23,1.14
TASCO,2024,2013.17,6961.46,16827.5,28249.24,23788.96,10.0769768864944,7696.21,0.32352023795912055,0.1196357153469024,18.1,20.0,15.4,80.83,8.8,8.48,7.13,0.48,4,4.21,3.72,4.18,4.08
TCAP,2020,9404.93,34100.46,106655.17000000001,18730.84,140755.63,11.8547805452019,67987.48,0.48301783736821036,0.08818072297854852,34.5,57.0,26.0,282.65,10.33,7.31,50.21093554800532,0.93,1,1.0,1.33,1.0,1.08
TCAP,2021,7558.49,34285.8,108448.79,16921.36,142734.59,11.8687421707279,68593.55,0.4805671141101817,0.06969639771914468,37.75,39.0,31.5,223.37,8.23,6.29,44.66833635121527,0.93,1,1.04,1.0,1.0,1.01
TCAP,2022,7199.59,36828.62,120260.41,17297.71,157089.03,11.9645679936706,84558.42,0.5382834180082466,0.059866667675588334,42.5,45.0,35.75,173.89,7.92,5.84,41.62163662126374,1.17,1,1.77,1.24,1.0,1.33
TCAP,2023,7901.82,32516.17,129129.61,20231.83,161645.78,11.9931626770287,85832.2,0.53098942638651,0.06119293630639789,49.5,52.5,42.0,130.39,9.66,6.19,39.05637799447702,1.13,3,2.97,3.11,2.96,3.0
TCAP,2024,7458.77,32888.52,131808.06,21365.39,164696.58,12.0118601509228,85747.54,0.5206394692591674,0.05658811760069908,50.5,53.5,43.25,92.08,9.2,5.93,34.910525855133,1.0,4,4.34,4.55,4.1,4.3
TFG,2020,3570.14,8384.62,17706.14,31702.08,26090.76,10.1693365076413,14950.48,0.5730181872816277,0.20163287989364143,4.86,5.65,2.2,72.75,24.41,14.61,11.26,1.34,3,2.79,2.93,3.43,3.08
TFG,2021,1591.05,15326.48,20240.570000000003,35074.25,35567.05,10.4791749264455,23996.59,0.6746859804228914,0.07860697598931254,4.86,5.85,4.1,34.1,4.95,5.16,4.54,2.07,3,2.99,2.9,3.32,3.1
TFG,2022,6416.26,17660.92,28009.25,52692.18,45670.17,10.7292006285281,30083.3,0.6587078611706504,0.22907646581040192,5.15,6.9,3.68,70.6,34.82,15.8,12.18,1.93,3,3.53,2.99,2.61,3.03
TFG,2023,226.92,22804.13,24341.55,56323.48,47145.68,10.7609976613825,33449.89,0.7095006371739679,0.009322331568860651,3.82,5.8,3.04,23.29,-5.56,0.49,0.4,2.44,3,2.81,2.91,3.19,2.99
TFG,2024,4445.13,20514.75,25634.47,66007.15,46149.22,10.7396353383797,29649.8,0.6424767309176623,0.1734044043040484,3.38,4.84,3.2,25.55,20.87,9.53,6.73,1.8,4,4.54,4.24,4.4,4.41
TFMAMA,2020,5704.75,2938.24,34478.33,23838.54,37416.57,10.5298689334141,4025.12,0.10757586812473725,0.16545899989935706,192.5,208.0,169.5,2.81,16.57,15.92,23.93,0.12,3,3.21,2.52,3.12,3.0
TFMAMA,2021,5409.57,3235.69,37257.99,25095.88,40493.68,10.6089011915349,4271.14,0.10547670648851871,0.145192212462347,211.0,212.0,189.0,2.71,13.2,13.89,21.56,0.12,3,2.83,2.68,3.33,2.99
TFMAMA,2022,4587.63,3409.83,39470.509999999995,27165.2,42880.34,10.6661687248177,4439.97,0.10354325548724662,0.11622930638595753,202.0,218.0,192.0,1.74,9.62,11.0,16.89,0.12,3,3.19,2.68,3.6,3.23
TFMAMA,2023,5922.14,3605.28,42159.630000000005,28523.96,45764.91,10.7312729192486,4622.45,0.10100424102221547,0.14046944909146497,218.0,226.0,187.0,1.81,12.28,13.36,20.76,0.11,5,5.0,5.0,5.0,5.0
TFMAMA,2024,6819.99,4008,45654.71,30719.82,49662.71,10.8130096286565,5032.84,0.10134042222021312,0.1493819586193845,199.5,240.0,194.5,0.91,13.52,14.29,22.2,0.11,5,5.0,5.0,5.0,5.0
TGH,2020,1352.08,78408.82,14153.649999999994,23366.21,92562.47,11.4356390469047,78692.46,0.8501551438720251,0.09552871520773797,32.5,39.5,22.0,73.68,5.05,1.51,5.786475427551152,5.67,1,1.0,1.0,1.31,1.12
TGH,2021,-3146.09,80626.93,10934.690000000002,33639.4,91561.62,11.4247674672258,81544.84,0.8906006687081334,-0.28771643274752184,24.9,41.0,24.8,0.07,-27.63,-3.42,-9.35239629719912,8.14,1,1.0,1.0,1.04,1.02
TGH,2022,2176.42,23122.71,61028.43,198478.0,84151.14,11.3403697467642,74530.87,0.8856786729211273,0.03566239537867843,20.2,26.0,19.0,30.94,15.34,2.48,1.0965547818901844,7.75,1,1.0,1.02,1.01,1.01
TGH,2023,856.9,5520.82,80564.07999999999,17857.34,86084.9,11.3630892975673,77157.78,0.8962986540031992,0.010636253774635049,16.4,20.7,16.0,0.01,0.62,1.01,4.798587023599259,8.64,3,2.98,3.35,2.89,3.04
TGH,2024,1402.25,5599.38,82141.69,17858.58,87741.07,11.3821453697677,77330.1,0.8813443920845734,0.017071112123453996,12.7,19.8,9.95,0.02,4.19,1.65,7.851968073609434,7.3,4,4.19,3.72,4.47,4.18
THANA,2020,-4.23,200.13,453.83000000000004,344.86,653.96,6.48304618750721,268.78,0.41100373111505284,-0.009320670735738052,0.88,1.49,0.62,0.13,-4.4,-0.57,-1.23,0.7,1,1.05,1.07,1.0,1.04
THANA,2021,19.53,496.06,479.89000000000004,306.96,975.95,6.88341135559262,565.02,0.5789435934217941,0.040696826356039925,1.33,2.04,0.81,2.6,5.99,2.4,6.36,1.37,1,1.0,1.29,1.46,1.26
THANA,2022,108.99,420.93,681.5799999999999,702.56,1102.51,7.00534467757465,554.89,0.5032970222492313,0.1599078611461604,2.66,4.2,1.33,59.41,17.99,10.49,15.51,1.01,1,1.11,1.15,1.15,1.14
THANA,2023,59.54,722.84,694.12,533.41,1416.96,7.25626901064016,858.42,0.6058180894308942,0.08577767532991414,1.82,3.12,1.72,3.62,7.47,4.73,11.16,1.54,2,2.18,2.06,1.58,1.91
THANA,2024,59.46,618.24,644.98,547.61,1263.22,7.14141929562166,689.02,0.5454473488386821,0.09218890508232813,1.16,2.12,1.11,0.91,6.06,4.44,10.86,1.2,2,2.17,2.3,2.11,2.18
THANI,2020,3387.2,11957.54,36560.47,4262.73,48518.01,10.789690348202,37699.32,0.777017029346422,0.09264651138237555,3.78,4.31,1.98,146.08,20.12,6.82,79.4608150176061,3.48,1,1.32,1.0,1.0,1.11
THANI,2021,3055.97,18778.15,30445.309999999998,4226.49,49223.46,10.8041256181017,37656.89,0.7650191595633464,0.10037572289459362,3.98,4.82,3.56,206.36,15.27,6.25,72.3051515560193,3.26,3,3.25,3.2,3.19,3.21
THANI,2022,3114.65,17044.72,36864.54,4443.39,53909.26,10.8950575417701,41548.32,0.7707084089078573,0.08448905099588927,3.78,4.33,3.31,80.64,14.65,6.04,70.09625533657861,3.36,3,3.14,2.8,3.27,3.11
THANI,2023,2813.07,17940.15,37319.479999999996,4597.39,55259.63,10.9197979028342,42574.7,0.7704485172991568,0.0753780599300955,2.36,3.98,2.31,34.62,10.28,5.15,61.18841342587859,3.36,4,3.98,3.45,3.82,3.78
THANI,2024,2248.62,19068.06,32094.52,4228.65,51162.58,10.8427636844446,37798.45,0.7387909288390069,0.07006242810299079,1.6,2.56,1.5,17.03,6.14,4.23,53.175836259799226,2.83,4,3.5,4.15,4.04,3.88
THCOM,2020,816.22,3502.15,13174.13,4368.34,16676.28,9.72174262945699,5429.2,0.3255642145610412,0.06195627339338537,8.55,9.45,2.14,60.74,4.62,4.85,18.68,0.48,3,3.13,3.41,3.59,3.38
THCOM,2021,387.21,1422.18,13917.449999999999,3505.67,15339.63,9.6381949546825,4210.35,0.27447532958748033,0.02782190703038272,11.3,14.1,7.9,188.36,1.28,2.42,11.05,0.38,3,3.06,2.96,2.85,2.95
THCOM,2022,320.28,1866.83,12983.38,3142.49,14850.21,9.60576928554499,4296.25,0.2893056731184273,0.024668460755211664,14.4,14.7,8.1,87.27,0.39,2.12,10.19,0.41,3,3.08,3.29,2.68,2.97
THCOM,2023,619.24,1441.2,12721.289999999999,3220.2,14162.49,9.55835219924598,3931.33,0.277587486381279,0.04867745330858742,13.2,17.5,9.9,144.6,3.4,4.27,19.23,0.38,5,4.62,5.0,5.0,4.87
THCOM,2024,206.01,2019.31,13148.69,2702.8,15168,9.6269432244948,5148.82,0.33945279535864975,0.015667720510560368,12.7,17.0,10.4,152.52,-0.23,1.4,7.62,0.51,5,4.68,5.0,5.0,4.89
THIP,2020,405.11,402.85,2108.67,3210.34,2511.52,7.82864342652689,497.39,0.19804341593935146,0.19211635770414526,29.56,30.89,13.33,1.18,18.2,17.17,12.62,0.25,3,3.32,3.49,3.0,3.23
THIP,2021,462.01,553.83,2403.13,3797.09,2956.96,7.99191699253744,643.47,0.21761200692603214,0.19225343614369592,32.0,35.5,26.25,1.14,17.69,16.9,12.17,0.28,3,2.99,3.22,3.3,3.17
THIP,2022,421.54,443.45,2581.6400000000003,4128.53,3025.09,8.01469612208847,509.89,0.16855366286622875,0.16328380409352194,40.0,51.25,30.25,2.31,15.04,14.09,10.21,0.2,3,3.2,3.02,3.4,3.24
THIP,2023,339.47,451.77,2713.94,3481.44,3165.71,8.06013263801437,522.42,0.1650245916397901,0.12508382646631835,29.75,40.0,24.0,0.69,11.19,10.97,9.75,0.2,3,3.01,2.52,2.78,2.8
THIP,2024,419.29,682.64,3082.13,4342.47,3764.77,8.23344204939056,999.29,0.26543188561319814,0.13603903793804933,28.25,32.0,25.25,0.57,12.16,12.1,9.66,0.36,3,3.01,2.93,2.85,2.93
THREL,2020,142.7,410.26,2289.84,2331.03,2700.1,7.9010440883436,1276.11,0.47261582904336874,0.06231876462984312,3.06,3.62,1.94,9.1,8.43,5.57,6.121757334740436,0.9,1,1.28,1.0,1.37,1.25
THREL,2021,113.08,179.12,2618.4100000000003,2795.17,2797.53,7.93649216398917,1328.46,0.4748689022101639,0.04318651395312422,3.17,4.2,2.57,8.34,6.81,4.11,4.04555000232544,0.9,3,2.85,3.65,3.51,3.31
THREL,2022,181.57,344.32,2531.1,2987.4,2875.42,7.96395402951831,1428.65,0.4968491559493918,0.07173560902374462,4.12,6.19,3.17,40.24,10.5,6.4,6.07786034678985,0.99,3,3.03,2.95,3.17,3.07
THREL,2023,71.5,173.06,2564.1,3379.8,2737.16,7.91467616549794,1369.28,0.5002557395256397,0.027885027885027888,2.58,5.52,1.99,5.43,4.41,2.55,2.1155097934789038,1.0,3,2.86,3.04,2.74,2.86
THREL,2024,-109.34,617.12,2430.4300000000003,4526.04,3047.55,8.02209326811173,2208.69,0.7247428262046561,-0.0449879239476142,1.6,2.72,1.56,3.27,-8.66,-3.95,-2.415798357946461,3.76,3,2.87,3.17,3.6,3.24
TKS,2020,272.1,953.44,3204.1,1907.62,4157.54,8.33267883218736,1633.16,0.39281883036603377,0.08492244311975283,5.55,5.95,3.15,4.66,9.21,6.48,14.263847097430308,0.65,1,1.0,1.01,1.0,1.0
TKS,2021,1247.15,1769.88,6037.5199999999995,1736.5,7807.4,8.96282728087796,2666.04,0.34147603555601097,0.20656660350607536,14.18,15.82,5.36,90.55,31.2,20.85,71.8197523754679,0.52,1,1.07,1.51,1.0,1.15
TKS,2022,780.56,856.44,4937.6,1677.49,5794.04,8.66458508199894,1328.94,0.22936327674644982,0.15808489954633828,12.4,17.36,8.75,57.47,14.01,11.48,46.53142492652713,0.3,3,2.86,2.81,3.1,2.94
TKS,2023,339.75,858.44,4237.6900000000005,1542.91,5096.13,8.5362367071307,1136.26,0.22296526972428096,0.08017339635508967,6.8,13.9,5.0,17.85,6.82,6.24,22.020078941739957,0.29,3,3.38,3.06,3.47,3.34
TKS,2024,22.99,894.37,3550.7700000000004,1568.13,4445.14,8.399566643515,1057.72,0.23794976086242503,0.006474651976895151,5.95,9.0,5.7,2.84,-1.53,0.48,1.4660774298049266,0.31,3,2.73,2.78,3.26,2.95
TMT,2020,735.18,4774.48,4066.2000000000007,14575.72,8840.68,9.08711907575018,5658.98,0.6401068696073152,0.18080271506566323,7.2,7.3,3.0,0.9,17.67,9.2,5.043867472756062,1.78,3,2.94,2.6,3.12,2.93
TMT,2021,2004.33,4599.96,5467.429999999999,21559.34,10067.39,9.21705676641809,6313.38,0.6271118929533872,0.3665945425913089,10.3,15.0,6.7,20.61,44.12,21.2,9.296805931907006,1.68,3,2.87,2.82,3.14,2.97
TMT,2022,418.97,3999.68,5062.02,22187.86,9061.7,9.11181201940431,5811.76,0.641354271273602,0.08276735374415747,7.8,12.0,6.95,6.25,6.92,4.38,1.8882848548710873,1.79,3,3.43,2.99,3.01,3.15
TMT,2023,584.15,4329.8,4611.28,20069.57,8941.08,9.0984116662403,5615.12,0.6280136180416683,0.12667849273954304,6.1,8.45,6.0,1.08,10.16,6.49,2.910625389582338,1.69,4,4.06,3.87,4.17,4.06
TMT,2024,125.67,4957.4,3742.3199999999997,19339.51,8699.72,9.07104612021671,5591.23,0.6426907992441137,0.033580773423972296,3.14,6.3,3.12,5.07,-1.29,1.42,0.649809638403455,1.8,5,5.0,4.79,4.24,4.64
TOA,2020,2633.98,3689.98,12796.310000000001,16438.2,16486.29,9.71028440540146,5080.88,0.3081881975872073,0.20583902703201154,33.5,43.0,25.5,85.5,18.38,16.36,16.02,0.45,3,2.55,2.58,2.91,2.7
TOA,2021,2489.12,4587.57,13909.029999999999,17708.04,18496.6,9.82534221039232,6045.53,0.3268454743033855,0.17895712353773052,32.0,39.75,30.25,91.82,16.5,14.23,14.06,0.49,3,3.08,2.98,3.07,3.05
TOA,2022,1925.59,4448.77,14889.599999999999,20826.1,19338.37,9.8698464841731,5854.37,0.30273337411581225,0.12932449494949497,33.75,34.5,25.0,37.7,11.31,10.18,9.25,0.43,3,3.27,2.55,2.65,2.84
TOA,2023,3372.33,4928.67,16350.050000000001,22479.17,21278.72,9.96546279127053,6460.65,0.30362023655558223,0.20625808483766103,22.6,36.5,19.2,54.85,19.13,16.61,15.0,0.44,3,3.02,3.23,3.12,3.11
TOA,2024,2674.06,4922.8,15832.89,21357.16,20755.69,9.94057570493574,6385.46,0.30764864959921834,0.1688927289964119,15.0,26.0,13.7,32.4,13.84,12.72,12.52,0.44,3,3.32,3.02,2.94,3.09
TOG,2020,62.01,863.49,1947.72,1849.32,2811.21,7.94137027462627,1004.71,0.3573941470043149,0.03183722506315076,3.62,5.9,2.96,0.27,3.81,2.3,3.35,0.56,3,2.84,2.56,3.53,3.05
TOG,2021,342.38,830.03,2057.5,2418.71,2887.53,7.96815674438646,930.67,0.3223066080698728,0.16640583232077763,10.4,11.3,3.5,10.87,16.48,12.02,14.16,0.48,3,3.42,2.91,3.47,3.31
TOG,2022,439.86,1099.21,2203.0,2960.58,3302.21,8.10234722027732,1187.28,0.35954103464043774,0.1996640944167045,9.6,12.8,7.1,8.44,19.83,14.21,14.86,0.56,3,3.69,2.77,2.86,3.13
TOG,2023,490.96,1360.99,2685.9300000000003,3013.56,4046.92,8.3057113769513,1809.13,0.44703873563104785,0.18278957381614558,11.8,13.0,8.7,5.16,19.56,13.36,16.29,0.81,3,2.89,3.1,2.95,2.97
TOG,2024,504.05,1441.23,2955.6299999999997,3516.5,4396.86,8.38864592878307,2057.95,0.46804992653848426,0.1705389375530767,9.8,13.0,9.15,1.66,18.01,11.94,14.33,0.88,3,2.87,3.4,2.98,3.05
TOP,2020,1049.77,28620.22,277567.43999999994,249027.83,306187.66,12.6319534609364,186069.23,0.6076966981621664,0.003782035818033989,52.0,73.5,25.25,792.32,-2.8,0.36,0.42,1.55,3,3.44,2.44,2.86,2.96
TOP,2021,18694.59,38476.13,323667.99,345985.96,362144.12,12.7997975331255,239050.04,0.6600964279083146,0.057758538309580755,49.5,66.0,42.5,700.67,10.61,5.59,5.4,1.94,3,3.47,3.03,3.06,3.2
TOP,2022,45884.13,103673.02,340907.83999999997,530451.37,444580.86,13.004887229653,285923.49,0.6431304532543304,0.13459394187003737,56.25,63.25,47.25,817.82,23.59,11.38,8.65,1.8,3,2.84,2.95,2.77,2.84
TOP,2023,28345.12,73501.32,346491.38,470582.84,419992.7,12.9479926091561,251681.01,0.5992509155516275,0.0818061332434879,53.75,60.25,42.25,565.64,12.09,6.56,6.02,1.5,5,4.87,5.0,4.66,4.82
TOP,2024,16316.33,67663.09,341347.33999999997,469919.49,409010.43,12.9214959359222,242825.54,0.5936903369432414,0.04779978657516418,28.25,60.75,24.5,561.38,6.05,3.94,3.47,1.46,5,4.92,5.0,5.0,4.97
TPAC,2020,541.49,1172.39,3551.0699999999997,4033.46,4723.46,8.46029686087652,2602.73,0.5510219203719308,0.15248643366647238,12.4,14.2,5.9,1.07,16.92,11.89,13.42,1.23,1,1.0,1.0,1.19,1.08
TPAC,2021,524.16,1762.32,5364.56,5252.56,7126.88,8.87162882998114,4643.13,0.6514954650562378,0.09770792012765259,15.7,20.8,10.9,10.44,7.29,8.85,9.98,1.87,1,1.0,1.0,1.0,1.0
TPAC,2022,586.39,2062.42,5341.94,7074.3,7404.36,8.90982429487764,4827.85,0.652027994316862,0.10977098207767216,13.0,17.2,12.0,1.75,14.68,8.07,8.29,1.87,1,1.0,1.0,1.27,1.11
TPAC,2023,822.78,2206.14,5277.98,6893.35,7484.12,8.92053872147174,4721.63,0.6308864636056076,0.15588918487754785,16.6,18.5,12.5,1.95,21.09,11.05,11.94,1.71,1,1.0,1.32,1.0,1.08
TPAC,2024,727.76,2461.82,5147.450000000001,7298.97,7609.27,8.93712251984188,4679.7,0.6149998620104162,0.1413826263489689,9.7,19.5,9.65,1.73,15.7,9.64,9.97,1.6,4,3.99,4.01,4.08,4.03
